"tick","Human Count","Zombie Count"
131.0,87,18
132.0,87,18
133.0,86,19
134.0,86,19
135.0,86,19
136.0,86,19
137.0,86,19
138.0,86,19
139.0,86,19
140.0,86,19
141.0,86,19
142.0,85,20
143.0,84,21
144.0,83,22
145.0,83,22
146.0,83,22
147.0,83,22
148.0,83,22
149.0,83,22
150.0,83,22
151.0,82,23
152.0,82,23
153.0,82,23
154.0,81,24
155.0,81,24
156.0,80,25
157.0,79,26
158.0,79,26
159.0,79,26
160.0,78,27
161.0,78,27
162.0,78,27
163.0,78,27
164.0,78,27
165.0,78,27
166.0,78,27
167.0,78,27
168.0,78,27
169.0,78,27
170.0,78,27
171.0,78,27
172.0,78,27
173.0,78,27
174.0,78,27
175.0,78,27
176.0,77,28
177.0,77,28
178.0,77,28
179.0,77,28
180.0,76,29
181.0,76,29
182.0,76,29
183.0,75,30
184.0,75,30
185.0,74,31
186.0,73,32
187.0,72,33
188.0,71,34
189.0,71,34
190.0,70,35
191.0,68,37
192.0,68,37
193.0,68,37
194.0,68,37
195.0,68,37
196.0,68,37
197.0,67,38
198.0,67,38
199.0,65,40
200.0,65,40
201.0,65,40
202.0,64,41
203.0,63,42
204.0,63,42
205.0,62,43
206.0,60,45
207.0,60,45
208.0,58,47
209.0,58,47
210.0,58,47
211.0,58,47
212.0,58,47
213.0,57,48
214.0,57,48
215.0,57,48
216.0,57,48
217.0,57,48
218.0,57,48
219.0,57,48
220.0,57,48
221.0,57,48
222.0,57,48
223.0,57,48
224.0,56,49
225.0,56,49
226.0,54,51
227.0,54,51
228.0,53,52
229.0,52,53
230.0,52,53
231.0,52,53
232.0,51,54
233.0,50,55
234.0,50,55
235.0,49,56
236.0,49,56
237.0,49,56
238.0,49,56
239.0,48,57
240.0,48,57
241.0,48,57
242.0,48,57
243.0,48,57
244.0,48,57
245.0,48,57
246.0,47,58
247.0,47,58
248.0,47,58
249.0,46,59
250.0,46,59
251.0,46,59
252.0,46,59
253.0,46,59
254.0,46,59
255.0,46,59
256.0,46,59
257.0,46,59
258.0,46,59
259.0,45,60
260.0,42,63
261.0,41,64
262.0,41,64
263.0,39,66
264.0,39,66
265.0,39,66
266.0,38,67
267.0,38,67
268.0,38,67
269.0,37,68
270.0,36,69
271.0,35,70
272.0,34,71
273.0,33,72
274.0,33,72
275.0,33,72
276.0,33,72
277.0,33,72
278.0,32,73
279.0,32,73
280.0,31,74
281.0,31,74
282.0,30,75
283.0,30,75
284.0,30,75
285.0,29,76
286.0,29,76
287.0,29,76
288.0,29,76
289.0,29,76
290.0,28,77
291.0,28,77
292.0,27,78
293.0,26,79
294.0,25,80
295.0,24,81
296.0,23,82
297.0,22,83
298.0,21,84
299.0,21,84
300.0,20,85
301.0,18,87
302.0,16,89
303.0,15,90
304.0,15,90
305.0,15,90
306.0,15,90
307.0,15,90
308.0,15,90
309.0,15,90
310.0,14,91
311.0,14,91
312.0,12,93
313.0,12,93
314.0,12,93
315.0,12,93
316.0,9,96
317.0,9,96
318.0,9,96
319.0,9,96
320.0,9,96
321.0,8,97
322.0,8,97
323.0,8,97
324.0,8,97
325.0,8,97
326.0,8,97
327.0,8,97
328.0,8,97
329.0,8,97
330.0,7,98
331.0,7,98
332.0,6,99
333.0,6,99
334.0,6,99
335.0,5,100
336.0,5,100
337.0,5,100
338.0,5,100
339.0,5,100
340.0,5,100
341.0,4,101
342.0,4,101
343.0,4,101
344.0,4,101
345.0,4,101
346.0,4,101
347.0,4,101
348.0,4,101
349.0,4,101
350.0,4,101
351.0,4,101
352.0,4,101
353.0,4,101
354.0,4,101
355.0,4,101
356.0,4,101
357.0,4,101
358.0,3,102
359.0,3,102
360.0,3,102
361.0,3,102
362.0,3,102
363.0,3,102
364.0,3,102
365.0,3,102
366.0,3,102
367.0,3,102
368.0,3,102
369.0,3,102
370.0,3,102
371.0,3,102
372.0,3,102
373.0,3,102
374.0,3,102
375.0,2,103
376.0,2,103
377.0,2,103
378.0,2,103
379.0,2,103
380.0,2,103
381.0,2,103
382.0,2,103
383.0,2,103
384.0,2,103
385.0,2,103
386.0,2,103
387.0,2,103
388.0,2,103
389.0,2,103
390.0,1,104
391.0,1,104
392.0,1,104
393.0,1,104
394.0,1,104
395.0,1,104
396.0,1,104
397.0,1,104
398.0,1,104
399.0,1,104
400.0,1,104
401.0,1,104
402.0,1,104
403.0,1,104
404.0,1,104
405.0,1,104
406.0,1,104
407.0,1,104
408.0,1,104
409.0,1,104
410.0,1,104
411.0,1,104
412.0,1,104
413.0,1,104
414.0,1,104
415.0,1,104
416.0,1,104
417.0,1,104
418.0,1,104
419.0,1,104
420.0,1,104
421.0,1,104
422.0,1,104
423.0,1,104
424.0,1,104
425.0,1,104
426.0,1,104
427.0,1,104
428.0,1,104
429.0,1,104
430.0,1,104
431.0,1,104
432.0,1,104
433.0,1,104
434.0,1,104
435.0,1,104
436.0,1,104
437.0,0,105
438.0,0,105
439.0,0,105
440.0,0,105
441.0,0,105
442.0,0,105
443.0,0,105
444.0,0,105
445.0,0,105
446.0,0,105
447.0,0,105
448.0,0,105
449.0,0,105
450.0,0,105
451.0,0,105
452.0,0,105
453.0,0,105
454.0,0,105
455.0,0,105
456.0,0,105
457.0,0,105
458.0,0,105
459.0,0,105
460.0,0,105
461.0,0,105
462.0,0,105
463.0,0,105
464.0,0,105
465.0,0,105
466.0,0,105
467.0,0,105
468.0,0,105
469.0,0,105
470.0,0,105
471.0,0,105
472.0,0,105
473.0,0,105
474.0,0,105
475.0,0,105
476.0,0,105
477.0,0,105
478.0,0,105
479.0,0,105
480.0,0,105
481.0,0,105
482.0,0,105
483.0,0,105
484.0,0,105
485.0,0,105
486.0,0,105
487.0,0,105
488.0,0,105
489.0,0,105
490.0,0,105
491.0,0,105
492.0,0,105
493.0,0,105
494.0,0,105
495.0,0,105
496.0,0,105
497.0,0,105
498.0,0,105
499.0,0,105
500.0,0,105
501.0,0,105
502.0,0,105
503.0,0,105
504.0,0,105
505.0,0,105
506.0,0,105
507.0,0,105
508.0,0,105
509.0,0,105
510.0,0,105
511.0,0,105
512.0,0,105
513.0,0,105
514.0,0,105
515.0,0,105
516.0,0,105
517.0,0,105
518.0,0,105
519.0,0,105
520.0,0,105
521.0,0,105
522.0,0,105
523.0,0,105
524.0,0,105
525.0,0,105
526.0,0,105
527.0,0,105
528.0,0,105
529.0,0,105
530.0,0,105
531.0,0,105
532.0,0,105
533.0,0,105
534.0,0,105
535.0,0,105
536.0,0,105
537.0,0,105
538.0,0,105
539.0,0,105
540.0,0,105
541.0,0,105
