"tick","Human Count","Zombie Count"
257.0,93,12
258.0,93,12
259.0,93,12
260.0,93,12
261.0,93,12
262.0,93,12
263.0,93,12
264.0,93,12
265.0,93,12
266.0,93,12
267.0,93,12
268.0,93,12
269.0,93,12
270.0,93,12
271.0,93,12
272.0,93,12
273.0,93,12
274.0,93,12
275.0,93,12
276.0,93,12
277.0,93,12
278.0,93,12
279.0,93,12
280.0,93,12
281.0,93,12
282.0,93,12
283.0,93,12
284.0,93,12
285.0,93,12
286.0,93,12
287.0,93,12
288.0,93,12
289.0,93,12
290.0,93,12
291.0,93,12
292.0,93,12
293.0,93,12
294.0,93,12
295.0,93,12
296.0,93,12
297.0,93,12
298.0,93,12
299.0,93,12
300.0,93,12
301.0,93,12
302.0,93,12
303.0,93,12
304.0,93,12
305.0,93,12
306.0,93,12
307.0,93,12
308.0,93,12
309.0,93,12
310.0,93,12
311.0,93,12
312.0,93,12
313.0,93,12
314.0,93,12
315.0,93,12
316.0,93,12
317.0,93,12
318.0,93,12
319.0,93,12
320.0,93,12
321.0,93,12
322.0,93,12
323.0,93,12
324.0,93,12
325.0,93,12
326.0,93,12
327.0,93,12
328.0,93,12
329.0,93,12
330.0,93,12
331.0,93,12
332.0,93,12
333.0,93,12
334.0,93,12
335.0,93,12
336.0,93,12
337.0,93,12
338.0,93,12
339.0,93,12
340.0,93,12
341.0,93,12
342.0,93,12
343.0,93,12
344.0,93,12
345.0,93,12
346.0,93,12
347.0,93,12
348.0,93,12
349.0,93,12
350.0,93,12
351.0,93,12
352.0,93,12
353.0,93,12
354.0,93,12
355.0,93,12
356.0,93,12
357.0,93,12
358.0,93,12
359.0,93,12
360.0,93,12
361.0,93,12
362.0,93,12
363.0,93,12
364.0,93,12
365.0,93,12
366.0,93,12
367.0,93,12
368.0,93,12
369.0,93,12
370.0,93,12
371.0,93,12
372.0,93,12
373.0,93,12
374.0,93,12
375.0,93,12
376.0,93,12
377.0,93,12
378.0,93,12
379.0,93,12
380.0,93,12
381.0,93,12
382.0,93,12
383.0,93,12
384.0,93,12
385.0,93,12
386.0,93,12
387.0,93,12
388.0,93,12
389.0,93,12
390.0,93,12
391.0,93,12
392.0,93,12
393.0,93,12
394.0,93,12
395.0,93,12
396.0,93,12
397.0,93,12
398.0,93,12
399.0,93,12
400.0,93,12
401.0,93,12
402.0,93,12
403.0,93,12
404.0,93,12
405.0,93,12
406.0,93,12
407.0,93,12
408.0,93,12
409.0,93,12
410.0,93,12
411.0,93,12
412.0,93,12
413.0,93,12
414.0,93,12
415.0,93,12
416.0,93,12
417.0,93,12
418.0,93,12
419.0,93,12
420.0,93,12
421.0,93,12
422.0,93,12
423.0,93,12
424.0,93,12
425.0,93,12
426.0,93,12
427.0,93,12
428.0,93,12
429.0,93,12
430.0,93,12
431.0,93,12
432.0,93,12
433.0,93,12
434.0,93,12
435.0,93,12
436.0,93,12
437.0,93,12
438.0,93,12
439.0,93,12
440.0,93,12
441.0,93,12
442.0,93,12
443.0,93,12
444.0,93,12
445.0,93,12
446.0,93,12
447.0,93,12
448.0,93,12
449.0,93,12
450.0,93,12
451.0,93,12
452.0,93,12
453.0,93,12
454.0,93,12
455.0,93,12
456.0,93,12
457.0,93,12
458.0,93,12
459.0,93,12
460.0,93,12
461.0,93,12
462.0,93,12
463.0,93,12
464.0,93,12
465.0,93,12
466.0,93,12
467.0,93,12
468.0,93,12
469.0,93,12
470.0,93,12
471.0,93,12
472.0,93,12
473.0,93,12
474.0,93,12
475.0,93,12
476.0,93,12
477.0,93,12
478.0,93,12
479.0,93,12
480.0,93,12
481.0,93,12
482.0,93,12
483.0,93,12
484.0,93,12
485.0,93,12
486.0,93,12
487.0,93,12
488.0,93,12
489.0,93,12
490.0,93,12
491.0,93,12
492.0,93,12
493.0,93,12
494.0,93,12
495.0,93,12
496.0,93,12
497.0,93,12
498.0,93,12
499.0,93,12
500.0,93,12
501.0,93,12
502.0,93,12
503.0,93,12
504.0,93,12
505.0,93,12
506.0,93,12
507.0,93,12
508.0,93,12
509.0,93,12
510.0,93,12
511.0,93,12
512.0,93,12
513.0,93,12
514.0,93,12
515.0,93,12
516.0,93,12
517.0,93,12
518.0,93,12
519.0,93,12
520.0,93,12
521.0,93,12
522.0,93,12
523.0,93,12
524.0,93,12
525.0,93,12
526.0,93,12
527.0,93,12
528.0,93,12
529.0,93,12
530.0,93,12
531.0,93,12
532.0,93,12
533.0,93,12
534.0,93,12
535.0,93,12
536.0,93,12
537.0,93,12
538.0,93,12
539.0,93,12
540.0,93,12
541.0,93,12
542.0,93,12
543.0,93,12
544.0,93,12
545.0,93,12
546.0,93,12
547.0,93,12
548.0,93,12
549.0,93,12
550.0,93,12
551.0,93,12
552.0,93,12
553.0,93,12
554.0,93,12
555.0,93,12
556.0,93,12
557.0,93,12
558.0,93,12
559.0,93,12
560.0,93,12
561.0,93,12
562.0,93,12
563.0,93,12
564.0,93,12
565.0,93,12
566.0,93,12
567.0,93,12
568.0,93,12
569.0,93,12
570.0,93,12
571.0,93,12
572.0,93,12
573.0,93,12
574.0,93,12
575.0,93,12
576.0,93,12
577.0,93,12
578.0,93,12
579.0,93,12
580.0,93,12
581.0,93,12
582.0,93,12
583.0,93,12
584.0,93,12
585.0,93,12
586.0,93,12
587.0,93,12
588.0,93,12
589.0,93,12
590.0,93,12
591.0,93,12
592.0,93,12
593.0,93,12
594.0,93,12
595.0,93,12
596.0,93,12
597.0,93,12
598.0,93,12
599.0,93,12
600.0,93,12
601.0,93,12
602.0,93,12
603.0,93,12
604.0,93,12
605.0,93,12
606.0,93,12
607.0,93,12
608.0,93,12
609.0,93,12
610.0,93,12
611.0,93,12
612.0,93,12
613.0,93,12
614.0,93,12
615.0,93,12
616.0,93,12
617.0,93,12
618.0,93,12
619.0,93,12
620.0,93,12
621.0,93,12
622.0,93,12
623.0,93,12
624.0,93,12
625.0,93,12
626.0,93,12
627.0,93,12
628.0,93,12
629.0,93,12
630.0,93,12
631.0,93,12
632.0,93,12
633.0,93,12
634.0,93,12
635.0,93,12
636.0,93,12
637.0,93,12
638.0,93,12
639.0,93,12
640.0,93,12
641.0,93,12
642.0,93,12
643.0,93,12
644.0,93,12
645.0,93,12
646.0,93,12
647.0,93,12
648.0,93,12
649.0,93,12
650.0,93,12
651.0,93,12
652.0,93,12
653.0,93,12
654.0,93,12
655.0,93,12
656.0,93,12
657.0,93,12
658.0,93,12
659.0,93,12
660.0,93,12
661.0,93,12
662.0,93,12
663.0,93,12
664.0,93,12
665.0,93,12
666.0,93,12
667.0,93,12
668.0,93,12
669.0,93,12
670.0,93,12
671.0,93,12
672.0,93,12
673.0,93,12
674.0,93,12
675.0,93,12
676.0,93,12
677.0,93,12
678.0,93,12
679.0,93,12
680.0,93,12
681.0,93,12
682.0,93,12
683.0,93,12
684.0,93,12
685.0,93,12
686.0,93,12
687.0,93,12
688.0,93,12
689.0,93,12
690.0,93,12
691.0,93,12
692.0,93,12
693.0,93,12
694.0,93,12
695.0,93,12
696.0,93,12
697.0,93,12
698.0,93,12
699.0,93,12
700.0,93,12
701.0,93,12
702.0,93,12
703.0,93,12
704.0,93,12
705.0,93,12
706.0,93,12
707.0,93,12
708.0,93,12
709.0,93,12
710.0,93,12
711.0,93,12
712.0,93,12
713.0,93,12
714.0,93,12
715.0,93,12
716.0,93,12
717.0,93,12
718.0,93,12
719.0,93,12
720.0,93,12
721.0,93,12
722.0,93,12
723.0,93,12
724.0,93,12
725.0,93,12
726.0,93,12
727.0,93,12
728.0,93,12
729.0,93,12
730.0,93,12
731.0,93,12
732.0,93,12
733.0,93,12
734.0,93,12
735.0,93,12
736.0,93,12
737.0,93,12
738.0,93,12
739.0,93,12
740.0,93,12
741.0,93,12
742.0,93,12
743.0,93,12
744.0,93,12
745.0,93,12
746.0,93,12
747.0,93,12
748.0,93,12
749.0,93,12
750.0,93,12
751.0,93,12
752.0,93,12
753.0,93,12
754.0,93,12
755.0,93,12
756.0,93,12
757.0,93,12
758.0,93,12
759.0,93,12
760.0,93,12
761.0,93,12
762.0,93,12
763.0,93,12
764.0,93,12
765.0,93,12
766.0,93,12
767.0,93,12
768.0,93,12
769.0,93,12
770.0,93,12
771.0,93,12
772.0,93,12
773.0,93,12
774.0,93,12
775.0,93,12
776.0,93,12
777.0,93,12
778.0,93,12
779.0,93,12
780.0,93,12
781.0,93,12
782.0,93,12
783.0,93,12
784.0,93,12
785.0,93,12
786.0,93,12
787.0,93,12
788.0,93,12
789.0,93,12
790.0,93,12
791.0,93,12
792.0,93,12
793.0,93,12
794.0,93,12
795.0,93,12
796.0,93,12
797.0,93,12
798.0,93,12
799.0,93,12
800.0,93,12
801.0,93,12
802.0,93,12
803.0,93,12
804.0,93,12
805.0,93,12
806.0,93,12
807.0,93,12
808.0,93,12
809.0,93,12
810.0,93,12
811.0,93,12
812.0,93,12
813.0,93,12
814.0,93,12
815.0,93,12
816.0,93,12
817.0,93,12
818.0,93,12
819.0,93,12
820.0,93,12
821.0,93,12
822.0,93,12
823.0,93,12
824.0,93,12
825.0,93,12
826.0,93,12
827.0,93,12
828.0,93,12
829.0,93,12
830.0,93,12
831.0,93,12
832.0,93,12
833.0,93,12
834.0,93,12
835.0,93,12
836.0,93,12
837.0,93,12
838.0,93,12
839.0,93,12
840.0,93,12
841.0,93,12
842.0,93,12
843.0,93,12
844.0,93,12
845.0,93,12
846.0,93,12
847.0,93,12
848.0,93,12
849.0,93,12
850.0,93,12
851.0,93,12
852.0,93,12
853.0,93,12
854.0,93,12
855.0,93,12
856.0,93,12
857.0,93,12
858.0,93,12
859.0,93,12
860.0,93,12
861.0,93,12
862.0,93,12
863.0,93,12
864.0,93,12
865.0,93,12
866.0,93,12
867.0,93,12
868.0,93,12
869.0,93,12
870.0,93,12
871.0,93,12
872.0,93,12
873.0,93,12
874.0,93,12
875.0,93,12
876.0,93,12
877.0,93,12
878.0,93,12
879.0,93,12
880.0,93,12
881.0,93,12
882.0,93,12
883.0,93,12
884.0,93,12
885.0,93,12
886.0,93,12
887.0,93,12
888.0,93,12
889.0,93,12
890.0,93,12
891.0,93,12
892.0,93,12
893.0,93,12
894.0,93,12
895.0,93,12
896.0,93,12
897.0,93,12
898.0,93,12
899.0,93,12
900.0,93,12
901.0,93,12
902.0,93,12
903.0,93,12
904.0,93,12
905.0,93,12
906.0,93,12
907.0,93,12
908.0,93,12
909.0,93,12
910.0,93,12
911.0,93,12
912.0,93,12
913.0,93,12
914.0,93,12
915.0,93,12
916.0,93,12
917.0,93,12
918.0,93,12
919.0,93,12
920.0,93,12
921.0,93,12
922.0,93,12
923.0,93,12
924.0,93,12
925.0,93,12
926.0,93,12
927.0,93,12
928.0,93,12
929.0,93,12
930.0,93,12
931.0,93,12
932.0,93,12
933.0,93,12
934.0,93,12
935.0,93,12
936.0,93,12
937.0,93,12
938.0,93,12
939.0,93,12
940.0,93,12
941.0,93,12
942.0,93,12
943.0,93,12
944.0,93,12
945.0,93,12
946.0,93,12
947.0,93,12
948.0,93,12
949.0,93,12
950.0,93,12
951.0,93,12
952.0,93,12
953.0,93,12
954.0,93,12
955.0,93,12
956.0,93,12
957.0,93,12
958.0,93,12
959.0,93,12
960.0,93,12
961.0,93,12
962.0,93,12
963.0,93,12
964.0,93,12
965.0,93,12
966.0,93,12
967.0,93,12
968.0,93,12
969.0,93,12
970.0,93,12
971.0,93,12
972.0,93,12
973.0,93,12
974.0,93,12
975.0,93,12
976.0,93,12
977.0,93,12
978.0,93,12
979.0,93,12
980.0,93,12
981.0,93,12
982.0,93,12
983.0,93,12
984.0,93,12
985.0,93,12
986.0,93,12
987.0,93,12
988.0,93,12
989.0,93,12
990.0,93,12
991.0,93,12
992.0,93,12
993.0,93,12
994.0,93,12
995.0,93,12
996.0,93,12
997.0,93,12
998.0,93,12
999.0,93,12
1000.0,93,12
